,Unnamed: 0,id do pedido,Origem,Destino,Distancia
2776,2776,200421,04715-002,83750-000,483955.9
2777,2777,200521,12010-150,80810-000,542968.5
2778,2778,200533,04715-002,29304-395,872051.7
2779,2779,200592,12010-150,92200-700,1261051.6
2780,2780,200653,37800-000,22775-060,540619.1
2781,2781,200735,35701-004,16052-471,895644.2
2782,2782,200767,38020-430,12236-420,539228.4
2783,2783,200839,13360-000,88220-000,673335.5
2784,2784,201127,37500-176,22020-002,310494.8
2785,2785,201182,12010-150,25071-181,287795.8
2786,2786,201239,12010-150,89809-545,1018839.4
2787,2787,201253,12010-150,29135-413,837431.7
2788,2788,201295,35900-700,20961-050,543022.6
2789,2789,201451,09351-090,39510-000,1317351.8
2790,2790,201612,12010-150,84460-000,722362.8
2791,2791,201668,04715-002,36700-000,569148.8
2792,2792,202352,72007-515,36035-300,986358.8
2793,2793,202381,23073-200,18285-000,535086.4
2794,2794,202434,12010-150,94960862,1252545.7
2795,2795,202591,19800-130,22790-735,859928.9
2796,2796,202621,12010-150,36035-300,334936.2
2797,2797,202691,14701-550,37484-000,437784.8
2798,2798,202719,14701-550,35030-280,911015.4
2799,2799,202723,04715-002,88400000,712097.7
2800,2800,202914,04715-002,37484-000,262759.5
2801,2801,203236,12010-150,37975000,453968.0
2802,2802,203529,12010-150,21645420,278871.9
2803,2803,203585,13360-000,37578-000,187765.1
2804,2804,203630,04344-010,35669-000,631872.6
2805,2805,203777,03047-000,83215-000,466002.5
2806,2806,203824,03989-010,86050-464,557193.5
2807,2807,203856,14405-268,35430196,633492.9
2808,2808,204130,12010-150,22730-541,288186.6
2809,2809,204269,35701-004,28915410,633120.2
2810,2810,204271,14701-550,29560-000,1069394.9
2811,2811,204292,38400-358,20940-070,983914.3
2812,2812,204325,12010-150,79113-090,1137353.3
2813,2813,204342,03711-007,23811-533,378552.2
2814,2814,204426,03622-010,37901-240,400748.9
2815,2815,204474,38400-358,12580-000,718726.5
2816,2816,204580,13101-150,96570-000,1457344.1
2817,2817,204693,03047-000,27510-110,258410.2
2818,2818,204713,03622-010,36035-300,460286.9
2819,2819,204785,12010-150,33820-110,524240.8
2820,2820,204952,38405-024,72241-113,425930.7
2821,2821,205039,89900-000,14170-000,1058531.7
2822,2822,205192,04344-010,75709-220,699942.2
2823,2823,205220,37800-000,05761-280,319910.1
2824,2824,205321,06343-510,37570-000,226811.7
2825,2825,205681,19800-130,81720-000,484724.3
2826,2826,205915,14701-550,89820-000,1035902.1
2827,2827,199912,88117-402,88040-600,13281.8
2828,2828,193690,02552-000,06764-040,28242.2
2829,2829,197158,12010-150,13560-320,331267.0
2830,2830,195223,99700-392,94440-192,390322.7
2831,2831,201554,78890-000,78115-908,419113.1
2832,2832,192585,12010-150,97200-000,1386563.1
2833,2833,193111,89802-111,82410-530,477327.3
2834,2834,193116,29313-656,86300-000,1264328.7
2835,2835,193134,04344-010,88309-670,602234.1
2836,2836,193240,29313-656,39650-000,719193.4
2837,2837,193329,98400-000,09951-110,1031821.2
2838,2838,193433,12010-150,36955-000,700933.8
2839,2839,193473,13360-000,84460-000,539137.8
2840,2840,193474,91790-042,84460-000,755957.1
2841,2841,194078,29164-018,14010-080,1047614.5
2842,2842,194335,96170-000,13505-492,1478603.3
2843,2843,194362,88117-402,18720-000,608695.2
2844,2844,194470,14701-550,25745-071,822415.2
2845,2845,194881,13209-430,89068-250,632541.5
2846,2846,194969,02721-200,95058-510,978572.3
2847,2847,195239,12010-150,79170-000,1143148.4
2848,2848,195384,29313-656,22220-040,486710.6
2849,2849,195508,39480-000,20031-040,1087083.5
2850,2850,195511,12010-150,20031-040,305745.7
2851,2851,195674,96170-000,12235-620,1420921.4
2852,2852,195789,31255-100,23914-275,551437.6
2853,2853,195971,12010-150,24430-150,317512.4
2854,2854,195974,12010-150,24430-150,317512.4
2855,2855,195987,29313-656,25640-322,424794.4
2856,2856,196215,12010-150,29960-000,1078001.3
2857,2857,196281,14405-268,71503-511,661478.3
2858,2858,196421,14405-268,97035-280,1506430.7
2859,2859,196886,12010-150,79170-000,1143148.4
2860,2860,196948,04715-002,85015-390,672030.8
2861,2861,197355,12010-150,98465-000,1109162.3
2862,2862,197381,12010-150,96211-410,1492157.0
2863,2863,197522,14405-268,36950-000,812348.1
2864,2864,197623,13054-250,96570-000,1451303.5
2865,2865,197829,78085-000,79170-000,784976.2
2866,2866,198255,37800-000,18706-290,368906.5
2867,2867,198369,02721-200,35010-180,895670.2
2868,2868,198452,96170-000,11420-010,1320982.1
2869,2869,198465,02721-200,85810-030,898668.4
2870,2870,198742,12010-150,39538-000,1173765.7
2871,2871,199121,37800-000,12490-000,259929.3
2872,2872,199313,04715-002,87360-000,809566.7
2873,2873,199405,82820-090,15013-270,737384.4
2874,2874,199634,29313-656,08420-550,787069.7
2875,2875,200363,02721-200,35045-000,892590.5
2876,2876,200633,13405-230,36016-311,591750.0
2877,2877,200712,12010-150,37640-000,183495.5
2878,2878,200868,19800-130,97760-000,1181888.5
2879,2879,200970,12010-150,84460-000,722362.8
2880,2880,201477,12010-150,84460-000,722362.8
2881,2881,205543,14701-550,36035-300,713753.7
2882,2882,197712,06705-030,26291-383,432932.0
2883,2883,195265,12010-150,21361-140,287397.3
2884,2884,193200,99700-392,82600-030,501251.9
2885,2885,193358,23073-200,86075-000,919875.6
2886,2886,193476,14405-268,22745-150,795749.5
2887,2887,193531,12010-150,30870-100,512449.1
2888,2888,193611,14405-268,36980-000,798619.5
2889,2889,193763,29313-656,11030-570,867220.3
2890,2890,193909,14701-550,84036-140,648987.4
2891,2891,194662,29313-656,22775-045,494105.5
2892,2892,194821,03989-010,86150-000,577582.8
2893,2893,195102,12010-150,90050-030,1269055.9
2894,2894,195157,12010-150,35162-421,764536.2
2895,2895,195174,82820-090,15900-000,629061.2
2896,2896,195288,35900-700,03666-060,688099.2
2897,2897,195347,86490-000,08616-770,527106.6
2898,2898,195405,12010-150,90050-030,1269055.9
2899,2899,195447,12010-150,90050-030,1269055.9
2900,2900,195451,12010-150,90050-030,1269055.9
2901,2901,195486,06703-001,35680-032,576461.7
2902,2902,195519,12010-150,20031-040,305745.7
2903,2903,195520,12010-150,20031-040,305745.7
2904,2904,195600,12010-150,20031-040,305745.7
2905,2905,195698,03622-010,36035-300,460286.9
2906,2906,195835,35701-004,11920-000,862403.9
2907,2907,195881,12010-150,90050-030,1269055.9
2908,2908,196048,23073-200,86850-000,1084389.0
2909,2909,196096,99040-000,13088-658,1069143.4
2910,2910,196183,03622-010,89190-000,710295.8
2911,2911,196456,96170-000,08717-310,1388177.2
2912,2912,196506,99040-000,13088-658,1069143.4
2913,2913,196662,12010-150,90050-030,1269055.9
2914,2914,196664,12010-150,90050-030,1269055.9
2915,2915,196758,14405-268,88048-417,1078695.7
2916,2916,197386,03711-007,28894-315,596373.8
2917,2917,197916,18043-003,85903-400,843422.6
2918,2918,197985,13405-230,39150-000,884443.2
2919,2919,198126,12010-150,32675-462,491892.0
2920,2920,198136,92120-140,15720-000,1430454.6
2921,2921,198451,12010-150,37120-000,230910.6
2922,2922,198494,99025-604,18075-610,960681.9
2923,2923,198508,12010-150,84460-000,722362.8
2924,2924,198664,96170-000,15013-000,1736793.6
2925,2925,198768,04715-002,36420-000,622177.6
2926,2926,199054,12010-150,84460-000,722362.8
2927,2927,199530,02721-200,96570-000,1388578.3
2928,2928,199665,03989-010,96490-000,1458692.4
2929,2929,199812,02721-200,28896-049,616025.2
2930,2930,199913,12010-150,28740-000,539894.7
2931,2931,200753,03134-001,84460-000,606623.5
2932,2932,200990,14405-268,24070-000,807545.6
2933,2933,201170,23073-200,13565-080,597291.1
2934,2934,201193,96170-000,11712-540,1289790.6
2935,2935,202096,12010-150,89221-301,653609.8
2936,2936,202102,14405-268,23040-410,766816.0
2937,2937,202129,37800-000,21920-080,550374.8
2938,2938,202171,12010-150,90050-030,1269055.9
2939,2939,202531,99700-392,04318-050,896968.0
2940,2940,202887,12010-150,96745000,1304738.6
2941,2941,202937,14701-550,88113-850,970680.9
2942,2942,203205,03047-000,28640-000,503423.2
2943,2943,203496,12010-150,21931-582,300767.2
2944,2944,203827,99700-392,18087200,874197.3
2945,2945,203869,99040-000,09850360,998109.3
2946,2946,203935,09540-030,79823-370,1016446.9
2947,2947,203997,72007-515,75701-970,319748.4
2948,2948,204293,12010-150,20940-070,299306.8
2949,2949,204615,29313-656,36035-300,348946.6
2950,2950,204651,37800-000,28010-140,733912.5
2951,2951,205089,72007-515,38500-000,419962.6
2952,2952,198220,82820-090,06080-200,385599.8
2953,2953,204315,13403-000,16300-015,369455.8
2954,2954,196193,12010-150,89275-000,677857.2
2955,2955,192888,12010-150,04304-010,140751.6
2956,2956,195393,04715-002,13844-357,168529.4
2957,2957,198115,14701-550,02232-000,392874.9
2958,2958,200680,04715-002,89036-640,598076.2
2959,2959,193683,35900-700,34007-000,123572.6
2960,2960,204120,03622-010,31010-220,585619.3
2961,2961,201429,37800-000,28610-974,660482.7
2962,2962,194487,31255-100,24415-505,461162.3
2963,2963,197835,12010-150,83040-130,542807.6
2964,2964,196677,03622-010,16200-253,518061.0
2965,2965,193469,03134-001,22745-271,434102.3
2966,2966,192922,12010-150,18145-342,194564.6
2967,2967,192652,03622-010,90050-030,1156604.1
2968,2968,193427,82820-090,09560-580,409177.0
2969,2969,195361,90650-002,80730-000,705398.3
2970,2970,195603,04344-010,82530-330,402684.5
2971,2971,199154,35701-004,24812-086,527812.5
2972,2972,200417,04344-010,88058-485,725513.1
2973,2973,203594,02036-011,88131-290,703848.9
2974,2974,204396,13101-150,25212-390,477589.2
2975,2975,200444,92120-140,97940-000,492789.9
2976,2976,195481,04715-002,21930-480,450185.4
2977,2977,204161,03989-010,13170-741,137524.4
2978,2978,197476,04715-002,29156-322,997080.9
2979,2979,194736,32242-310,18080-000,644559.4
2980,2980,198258,06075-180,13537-000,191473.8
2981,2981,192666,03622-010,54430-090,2593515.1
2982,2982,193096,03622-010,51130-180,2601407.5
2983,2983,193592,74430-130,13178-350,837338.1
2984,2984,194210,74430-130,21351-021,1304812.7
2985,2985,194475,03622-010,52060-340,2614293.4
2986,2986,195013,74430-130,08577-640,976356.3
2987,2987,195801,74430-120,24210-405,1319025.2
2988,2988,195912,74430-130,13485-346,798089.7
2989,2989,196207,74430-120,22743-052,1312747.2
2990,2990,196282,74430-120,21843-030,1315661.5
2991,2991,196351,04344-010,50050-540,2630059.2
2992,2992,197064,04344-010,53130-440,2640448.2
2993,2993,199114,74430-120,20720-294,1309304.1
2994,2994,199409,74430-120,03889-100,960521.4
2995,2995,199568,74430-120,20021-060,1311720.1
2996,2996,199571,74430-120,08593-120,985506.8
2997,2997,199922,03622-010,53413-030,2630023.8
2998,2998,200058,74430-120,08740-040,1001022.5
2999,2999,200190,74430-120,24812-086,1329256.9
3000,3000,200252,74430-120,21843-030,1315661.5
3001,3001,200348,74430-120,24812-086,1329256.9
3002,3002,200349,74430-120,24812-086,1329256.9
3003,3003,200736,04715-002,66615-160,2919211.2
3004,3004,201161,74430-120,24421-300,1325979.5
3005,3005,201293,74430-120,22020-002,1315400.2
3006,3006,201363,74430-120,24421-300,1325979.5
3007,3007,201431,74430-120,24421-300,1325979.5
3008,3008,201623,74430-130,22220-030,1313492.0
3009,3009,201665,74430-120,24421-300,1325979.5
3010,3010,201667,74430-120,24421-300,1325979.5
3011,3011,203018,74430-120,21241-100,1293309.0
3012,3012,203059,74430-120,24421-300,1325979.5
3013,3013,203063,74430-120,24421-300,1325979.5
3014,3014,203571,91790-042,79052-564,1438421.1
3015,3015,204291,40230-680,20940-070,1628256.6
3016,3016,204863,74430-030,06315-250,938299.1
3017,3017,200011,30421-284,38740-182,420692.6
3018,3018,194535,89802-111,06429-970,911854.7
3019,3019,203020,89900-000,96212-630,732070.2
3020,3020,204622,31565-370,28623-260,455945.5
3021,3021,192593,04715-002,42809-400,1952306.8
3022,3022,192842,82820-090,23035-290,810825.9
3023,3023,193091,78085-000,72215-079,1112681.0
3024,3024,193779,79004-430,31570-010,1561662.2
3025,3025,193960,72252-098,04543-000,1013161.6
3026,3026,195225,23073-200,94440-192,1523012.8
3027,3027,195400,82820-090,21350-220,826311.7
3028,3028,195534,79004-430,22610-380,1452208.5
3029,3029,198790,74430-130,32676-044,878303.1
3030,3030,193130,37500-176,35500-017,375538.8
3031,3031,196060,03989-010,28890-630,600209.7
3032,3032,192640,13405-230,14170-720,211213.3
3033,3033,194749,74430-120,23070-020,1310512.5
3034,3034,194751,74430-120,23070-020,1310512.5
3035,3035,196041,74430-130,20551-070,1305854.8
3036,3036,196120,78085-000,81925-450,1705948.4
3037,3037,196354,74430-120,26433-270,1295198.4
3038,3038,196475,04715-002,67113-330,2917291.6
3039,3039,196476,09351-090,67113-330,2941935.3
3040,3040,196582,04715-002,53130-270,2642438.9
3041,3041,197145,74430-130,24241-000,1320535.9
3042,3042,197231,74430-130,03066-065,949358.5
3043,3043,198570,74430-130,05093-040,938623.0
3044,3044,198797,74430-130,08420-550,974488.9
3045,3045,199431,04715-002,54450-015,2614849.1
3046,3046,201038,74430-120,24421-300,1325979.5
3047,3047,201666,74430-120,24421-300,1325979.5
3048,3048,203459,04715-002,60874690,2912628.7
3049,3049,198932,15133-272,04102-010,459585.8
3050,3050,197822,02552-000,13973-094,164351.3
3051,3051,198734,03047-000,88508-190,797855.9
3052,3052,200055,04715-002,79044-140,1012764.0
3053,3053,199725,92120-140,23550-351,1539909.6
3054,3054,194842,03622-010,96570-000,1404838.7
3055,3055,194581,12010-150,03666-060,121296.6
3056,3056,195778,12010-150,04543-000,137915.6
3057,3057,206022,03345-000,01322-010,10471.1
3058,3058,193020,31030-035,03968-030,594922.8
3059,3059,193540,03532-040,22631-000,437684.7
3060,3060,193815,31255-100,09781-020,606709.6
3061,3061,193886,35701-004,07230-260,637502.6
3062,3062,196816,03711-007,74593-250,962774.6
3063,3063,197074,04344-010,79045-510,1016365.3
3064,3064,198449,04715-002,81110-520,404362.3
3065,3065,202101,04715-002,23040-410,419089.4
3066,3066,202226,04715-002,26521-490,424029.6
3067,3067,202664,13101-150,21341-030,475978.0
3068,3068,203156,04715-002,72302251,1005512.7
3069,3069,203362,13301-909,26051-010,499309.3
3070,3070,198052,06703-001,29146-430,1014549.1
3071,3071,202766,72007-515,83560-000,1328079.5
3072,3072,200971,09351-090,21341-040,434341.7
3073,3073,192548,35701-004,90050-030,1773204.5
3074,3074,193527,50630-000,30870-100,2037421.3
3075,3075,193575,23073-200,49100-000,1825039.8
3076,3076,193593,74430-130,09920-170,960745.4
3077,3077,194171,04344-010,77006-486,1781872.6
3078,3078,194755,74430-120,18081-230,931349.6
3079,3079,195404,35701-004,90050-030,1773204.5
3080,3080,195473,04715-002,53130-540,2642390.4
3081,3081,198722,35701-004,90050-030,1773204.5
3082,3082,199185,74430-120,13418-050,765964.2
3083,3083,199230,02721-200,52081-695,2617971.5
3084,3084,199669,74430-120,02514-050,942566.6
3085,3085,200370,23073-200,49100-000,1825039.8
3086,3086,200847,74430-120,24430-150,1321867.3
3087,3087,200916,74430-130,26550-200,1314087.0
3088,3088,201859,74430-120,12236-420,1004613.6
3089,3089,202208,74430-120,05396-070,945735.4
3090,3090,203294,74430-120,22723-392,1314116.5
3091,3091,204294,74430-030,20940-070,1303737.4
3092,3092,194633,06703-001,31170-200,628695.0
3093,3093,193296,40230-680,48700-000,184001.0
3094,3094,193832,15130-025,05157-030,438431.2
3095,3095,197684,09220-510,19500-000,556415.7
3096,3096,193457,74430-130,12308-650,993868.5
3097,3097,193193,18043-003,02929-000,94153.6
3098,3098,195483,03526-000,19840-000,479513.3
3099,3099,195822,29164-018,06310-160,1016297.4
3100,3100,196268,29164-018,83324-380,1396623.0
3101,3101,198080,03622-010,91170-680,1144542.8
3102,3102,198643,04378-300,33115-250,620851.8
3103,3103,200665,03622-010,31340-250,578988.7
3104,3104,199175,99700-392,97095-040,356623.9
3105,3105,198998,31255-100,35420-000,131530.6
3106,3106,195085,13405-230,12941-606,137651.4
3107,3107,192523,86490-000,37505-108,702345.9
3108,3108,192755,03134-001,44572-030,1765738.8
3109,3109,193270,89900-000,32145-900,1561545.7
3110,3110,193479,92120-140,25975-390,1619228.0
3111,3111,194129,89802-111,37370-000,1323121.6
3112,3112,194486,03622-010,44085-370,1828489.0
3113,3113,194661,19800-130,44940-000,2156969.7
3114,3114,194748,37800-000,44790-000,1981054.4
3115,3115,195240,37800-000,79170-000,1081973.6
3116,3116,195466,37800-000,45653-560,1542273.4
3117,3117,195682,29313-656,88311-021,1401950.0
3118,3118,195696,96170-000,36035-300,1794175.6
3119,3119,195772,29313-656,46900-000,1240663.8
3120,3120,195940,79990-000,89820-000,621856.6
3121,3121,195966,31255-100,88801-670,1453532.4
3122,3122,195993,37800-000,75513-030,543391.8
3123,3123,196239,74430-120,35900-480,980634.7
3124,3124,196278,99700-392,21341-370,1330270.5
3125,3125,196369,03711-007,78310-000,2210500.6
3126,3126,196936,74430-130,35590-000,731374.1
3127,3127,196993,79602-020,37701-222,643588.5
3128,3128,197191,99700-392,36580-000,1604284.4
3129,3129,197722,72007-515,23811-533,1201473.8
3130,3130,197831,79170-000,75513-030,838775.4
3131,3131,198062,04715-002,48180-000,1983738.7
3132,3132,198090,72007-515,18520-000,952713.8
3133,3133,198698,74430-120,39100-000,879608.2
3134,3134,198715,04344-010,78455-000,1875164.9
3135,3135,198976,06463-170,46430-000,1374917.0
3136,3136,199087,03989-010,44715-000,1954948.1
3137,3137,199371,37800-000,79034-600,958813.8
3138,3138,199496,13360-000,44032-344,1878350.8
3139,3139,199811,89900-000,28896-049,1616733.7
3140,3140,199828,12010-150,44690-000,1871898.1
3141,3141,199939,79990-000,86410-000,723310.6
3142,3142,199952,79990-000,13108-048,1066221.2
3143,3143,200104,79990-000,38320-000,991652.3
3144,3144,200915,85501-000,21931-243,1282187.5
3145,3145,201194,37800-000,79008-410,961132.4
3146,3146,201195,37800-000,79008-410,961132.4
3147,3147,201206,12010-150,40830-450,1803570.5
3148,3148,201287,81920-540,28909-530,1007994.5
3149,3149,201360,99700-392,24421-300,1361918.7
3150,3150,201527,98400-000,35430-286,1757622.3
3151,3151,201629,96170-000,28230-000,2108583.0
3152,3152,201638,74430-120,36420-000,986487.5
3153,3153,201781,96170-000,22411-040,1771050.4
3154,3154,202416,85501-000,21930-376,1282898.5
3155,3155,202905,96170-000,35660084,1903430.3
3156,3156,203040,79602-020,22250040,1094882.3
3157,3157,203171,17507-400,45650-800,1793538.1
3158,3158,203174,06075-180,48850-000,2076232.8
3159,3159,203274,30421-284,29946-570,628568.6
3160,3160,203687,36013-080,44002-418,1377949.5
3161,3161,203875,37800-000,44190-000,1633019.1
3162,3162,203877,03622-010,48850-000,2052921.4
3163,3163,204164,79004-430,89167-410,1230233.0
3164,3164,204320,03622-010,45530-000,1700341.1
3165,3165,204919,31255-100,47800-240,1229262.4
3166,3166,205137,37800-000,44710-000,1806973.6
3167,3167,205538,37800-000,89820-000,1119126.7
3168,3168,205677,79602-020,06720485,650863.2
3169,3169,206161,79602-020,24921720,1137911.8
3170,3170,206256,74430-130,36080-001,1126570.9
3171,3171,203677,04344-010,72543-406,988743.4
3172,3172,203723,04715-002,14730-000,412595.9
3173,3173,204296,13403-000,13870-060,158007.7
3174,3174,195395,03047-000,29090-750,977098.6
